Time;Server;Message_type;CPU Usage;Memory Usage;Latency;Transaction_ID;From_Server;Message
65.95522668709424;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.8933333333333333;0.08933333333333333;8.94811222672187;43490a06-952e-4a8e-b851-5e71dc249872;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
65.97800411702994;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.13;0.013;1.3999313530570263;e23f878d-ea91-492e-8c62-08142e914791;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
65.99199596268828;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.8933333333333333;0.08933333333333333;8.967321601442332;1a21534d-066c-4bfc-ac7c-ae56101b6d8e;client;Error due to TIMEOUT
66.07090722047656;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.13;0.013;1.3999313530570263;d82f6d7f-34d5-4e93-8f3c-23a32f2ddee6;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
66.09335824532562;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9066666666666666;0.09066666666666667;9.157602660230193;af439264-5ea4-4b78-bf37-d8d14e5fa7c2;client;Error due to TIMEOUT
66.09473163107396;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.8933333333333333;0.08933333333333333;9.021402954940891;73c27698-9929-479d-9ab1-9ef02964dd81;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
66.13512016837694;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.04;0.004;0.48872977568964804;9d4eead6-33e8-426d-84df-4a91c6c46183;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
66.20671854842047;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.8933333333333333;0.08933333333333333;8.992627540143967;383ba23f-585c-490a-82eb-bcac7d7db741;client;Error due to TIMEOUT
66.20816232212594;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.04;0.004;0.48872977568964804;7cff3180-90b6-40f2-98e0-6dd07b0c1401;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
66.27267414606416;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.14;0.014;1.4837901907481632;f0483739-2b97-4f74-af2d-4e411d4ea1c6;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
